numero	saison	player_id	player	round	lat	lng	country_code	guess_lat	guess_lng	distance
11	1	68f2e3307b1dd2467d0fc0f5	Etterima	3	40.46350966461736	140.9449762825032	jp	54.50472700034511	-6.556335237565231	9011.002232
11	1	68f2e3307b1dd2467d0fc0f5	Etterima	4	-0.9766266513130092	37.6891639498895	ke	-0.2267104076029211	36.131139247658496	192.258343
11	1	68f2e3307b1dd2467d0fc0f5	Etterima	5	38.96094737968285	1.375895949477605	es	41.3168524929303	-7.849175108669146	826.293029
11	1	5e626d0512777c7a20431f1c	LordOozik	1	24.334421551519046	90.02756580202083	bd	22.946382677751306	81.30312895859582	901.834373
11	1	5e626d0512777c7a20431f1c	LordOozik	2	41.03722718546781	21.32539478962465	mk	55.3785317093052	42.66027278769437	2228.059884
11	1	5e626d0512777c7a20431f1c	LordOozik	3	40.46350966461736	140.9449762825032	jp	-35.98668634646659	147.1465166387722	8524.472551
11	1	5e626d0512777c7a20431f1c	LordOozik	4	-0.9766266513130092	37.6891639498895	ke	-27.841518636134392	27.458541408291943	3179.710045
11	1	5e626d0512777c7a20431f1c	LordOozik	5	38.96094737968285	1.375895949477605	es	41.11131102377844	-0.7324889165255444	298.964035
12	1	61f34541904c1e0001f465da	Comte	1	56.47609635591673	10.037996344973362	dk	51.42772809261172	0.08740682088123286	858.216913
12	1	61f34541904c1e0001f465da	Comte	2	61.87956977905774	23.01742447888492	fi	60.57692245941152	24.229906419071856	158.713038
12	1	61f34541904c1e0001f465da	Comte	3	3.282671821344322	102.5235538506481	my	3.583440393591347	102.58940607296331	34.233357
12	1	61f34541904c1e0001f465da	Comte	4	46.84905723706618	27.2529310431246	ro	46.73330237177007	25.592451101108978	127.064561
12	1	61f34541904c1e0001f465da	Comte	5	25.0254374169175	90.64892147639684	bd	22.581475516712736	88.63879041857543	340.091397
12	1	677485108d7eb43c58f713b3	Master__Of__Kitten	1	56.47609635591673	10.037996344973362	dk	51.317285100635516	4.782290811074654	668.619243
12	1	677485108d7eb43c58f713b3	Master__Of__Kitten	2	61.87956977905774	23.01742447888492	fi	60.84131797420016	24.585040830843976	142.498956
12	1	677485108d7eb43c58f713b3	Master__Of__Kitten	3	3.282671821344322	102.5235538506481	my	4.4792390340677555	102.07789375245898	141.941048
12	1	677485108d7eb43c58f713b3	Master__Of__Kitten	4	46.84905723706618	27.2529310431246	ro	44.57789003162507	23.61139745512873	379.023695
12	1	677485108d7eb43c58f713b3	Master__Of__Kitten	5	25.0254374169175	90.64892147639684	bd	23.021724264672535	89.75745591071727	240.493607
12	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	1	56.47609635591673	10.037996344973362	dk	48.462117373918666	3.7266465625394973	987.384676
12	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	2	61.87956977905774	23.01742447888492	fi	63.868361502595604	28.472964486384033	353.929756
12	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	3	3.282671821344322	102.5235538506481	my	4.402834648846047	101.34703874508378	180.420093
12	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	4	46.84905723706618	27.2529310431246	ro	45.14905732670764	26.978880453114893	190.212598
12	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	5	25.0254374169175	90.64892147639684	bd	21.674733868618393	86.02810946792324	601.022454
12	1	5e626d0512777c7a20431f1c	LordOozik	1	56.47609635591673	10.037996344973362	dk	55.870024152074485	9.24572462172016	83.346492
12	1	5e626d0512777c7a20431f1c	LordOozik	2	61.87956977905774	23.01742447888492	fi	62.22561436993282	23.337868650249177	41.945689
12	1	5e626d0512777c7a20431f1c	LordOozik	3	3.282671821344322	102.5235538506481	my	3.5167679734431228	102.22439974396431	42.192481
12	1	5e626d0512777c7a20431f1c	LordOozik	4	46.84905723706618	27.2529310431246	ro	19.946322823211347	-100.41351173038383	10927.976937
12	1	5e626d0512777c7a20431f1c	LordOozik	5	25.0254374169175	90.64892147639684	bd	23.978113730494016	89.78614873440206	145.542461
12	1	5e8fdfa9d51dd65c18f98403	Tbowfr	1	56.47609635591673	10.037996344973362	dk	51.733754492283225	-1.390565606365497	910.969139
12	1	5e8fdfa9d51dd65c18f98403	Tbowfr	2	61.87956977905774	23.01742447888492	fi	62.91137452016682	25.848226094095914	185.543642
12	1	5e8fdfa9d51dd65c18f98403	Tbowfr	3	3.282671821344322	102.5235538506481	my	3.5031164261591545	102.60840988586838	26.259699
12	1	5e8fdfa9d51dd65c18f98403	Tbowfr	4	46.84905723706618	27.2529310431246	ro	57.02263272419845	36.565542696021176	1296.323829
12	1	5e8fdfa9d51dd65c18f98403	Tbowfr	5	25.0254374169175	90.64892147639684	bd	24.62121459023964	87.15383155417581	355.570354
12	1	55698b213a945ae35067f957	Spyder-	1	56.47609635591673	10.037996344973362	dk	52.419483918093	6.015763208754632	520.464158
12	1	55698b213a945ae35067f957	Spyder-	2	61.87956977905774	23.01742447888492	fi	58.62429223698282	24.93359526591607	377.052025
12	1	55698b213a945ae35067f957	Spyder-	3	3.282671821344322	102.5235538506481	my	1.7879227378692137	103.39777522394775	192.498903
12	1	55698b213a945ae35067f957	Spyder-	4	46.84905723706618	27.2529310431246	ro	18.105831578264315	-99.62754722051918	11053.283959
12	1	55698b213a945ae35067f957	Spyder-	5	25.0254374169175	90.64892147639684	bd	24.66243626620424	90.20353739760718	60.406500
12	1	68f2e3307b1dd2467d0fc0f5	Etterima	1	56.47609635591673	10.037996344973362	dk	49.87025777689165	7.347020735477985	755.963113
12	1	68f2e3307b1dd2467d0fc0f5	Etterima	2	61.87956977905774	23.01742447888492	fi	62.32032543868651	26.501970284125676	187.787333
12	1	68f2e3307b1dd2467d0fc0f5	Etterima	3	3.282671821344322	102.5235538506481	my	3.512712807396168	101.98717317167763	64.800234
12	1	68f2e3307b1dd2467d0fc0f5	Etterima	4	46.84905723706618	27.2529310431246	ro	0	0	5843.822060
12	1	68f2e3307b1dd2467d0fc0f5	Etterima	5	25.0254374169175	90.64892147639684	bd	24.309502736040788	87.75772243452933	302.793391
13	1	677485108d7eb43c58f713b3	Master__Of__Kitten	1	5.371266314518873	100.2033954039682	my	5.129713849866153	101.18773753148753	112.255199
13	1	677485108d7eb43c58f713b3	Master__Of__Kitten	2	45.80747668228968	7.273018305889063	it	45.98402435083683	8.510117849335005	97.727443
13	1	677485108d7eb43c58f713b3	Master__Of__Kitten	3	9.140834023064684	0.00904648255612059	gh	7.044792946620232	-1.4622892054785308	283.820789
13	1	677485108d7eb43c58f713b3	Master__Of__Kitten	4	14.72035035597735	-16.56799654932521	sn	14.670499641774668	-16.210880700105662	38.808403
13	1	677485108d7eb43c58f713b3	Master__Of__Kitten	5	31.50389889015042	35.12437654255921	ps	32.59483996514294	35.070609096694575	121.412903
13	1	68f2e3307b1dd2467d0fc0f5	Etterima	1	5.371266314518873	100.2033954039682	my	3.7314984515972434	101.85812950884423	258.622077
13	1	68f2e3307b1dd2467d0fc0f5	Etterima	2	45.80747668228968	7.273018305889063	it	47.012464400297304	9.489771912311644	216.404632
13	1	68f2e3307b1dd2467d0fc0f5	Etterima	3	9.140834023064684	0.00904648255612059	gh	7.0607351286358915	-2.028638777883345	322.197552
13	1	68f2e3307b1dd2467d0fc0f5	Etterima	4	14.72035035597735	-16.56799654932521	sn	13.985690347715147	-14.820109920437737	205.245147
13	1	68f2e3307b1dd2467d0fc0f5	Etterima	5	31.50389889015042	35.12437654255921	ps	31.8315912651724	35.010478039492334	37.998669
13	1	61f34541904c1e0001f465da	Comte	1	5.371266314518873	100.2033954039682	my	5.947148927734538	116.67092396794709	1823.236339
13	1	61f34541904c1e0001f465da	Comte	2	45.80747668228968	7.273018305889063	it	46.95363130664511	10.06882256650464	249.452195
13	1	61f34541904c1e0001f465da	Comte	3	9.140834023064684	0.00904648255612059	gh	10.074106665444122	-2.501745616144664	294.179457
13	1	61f34541904c1e0001f465da	Comte	4	14.72035035597735	-16.56799654932521	sn	13.13674155079725	-13.750154205854296	351.406351
13	1	61f34541904c1e0001f465da	Comte	5	31.50389889015042	35.12437654255921	ps	31.564800389977904	35.122440422259494	6.774423
13	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	1	5.371266314518873	100.2033954039682	my	4.19508375702741	102.02041086098647	240.085147
13	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	2	45.80747668228968	7.273018305889063	it	47.44361891139482	13.360536466668881	499.031387
13	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	3	9.140834023064684	0.00904648255612059	gh	7.644267624685351	-1.8507857684134055	263.717004
13	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	4	14.72035035597735	-16.56799654932521	sn	-0.8705512483382056	38.11231018220148	6257.267650
13	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	5	31.50389889015042	35.12437654255921	ps	32.641000938234924	35.12473346159707	126.439983
13	1	5e8fdfa9d51dd65c18f98403	Tbowfr	1	5.371266314518873	100.2033954039682	my	2.1101926375132476	111.88489003247943	1345.743000
13	1	5e8fdfa9d51dd65c18f98403	Tbowfr	2	45.80747668228968	7.273018305889063	it	45.902895569373804	7.953729482371772	53.774207
13	1	5e8fdfa9d51dd65c18f98403	Tbowfr	3	9.140834023064684	0.00904648255612059	gh	7.328299325587232	-1.3102670023415053	248.390938
13	1	5e8fdfa9d51dd65c18f98403	Tbowfr	4	14.72035035597735	-16.56799654932521	sn	0.05344036024790366	36.746373622658496	6080.845980
13	1	5e8fdfa9d51dd65c18f98403	Tbowfr	5	31.50389889015042	35.12437654255921	ps	31.380542867854178	34.744564602425086	38.554394
13	1	5e626d0512777c7a20431f1c	LordOozik	1	5.371266314518873	100.2033954039682	my	4.382227771703513	102.02591310890868	229.925644
13	1	5e626d0512777c7a20431f1c	LordOozik	2	45.80747668228968	7.273018305889063	it	47.287560713668384	12.492063184677393	431.612865
13	1	5e626d0512777c7a20431f1c	LordOozik	3	9.140834023064684	0.00904648255612059	gh	-0.018886531780087517	38.03618951139072	4331.362892
13	1	5e626d0512777c7a20431f1c	LordOozik	4	14.72035035597735	-16.56799654932521	sn	0.3506724962977618	37.63402404999494	6164.600945
13	1	5e626d0512777c7a20431f1c	LordOozik	5	31.50389889015042	35.12437654255921	ps	39.60565160112281	28.556313361762005	1078.420615
14	1	61f34541904c1e0001f465da	Comte	1	-27.369139057758385	153.00882866231365	au	-26.80127385801565	153.12333649967974	64.153257
14	1	61f34541904c1e0001f465da	Comte	2	-18.83960529652176	-52.11720063301019	br	-20.31288217451643	-49.967466716281464	278.492005
14	1	61f34541904c1e0001f465da	Comte	3	14.57841823120514	121.1819441207391	ph	8.945025524701883	125.57888784525457	788.211677
14	1	61f34541904c1e0001f465da	Comte	4	58.28690847782089	26.89865293036937	ee	62.17643399321239	14.905349114179689	789.013420
14	1	61f34541904c1e0001f465da	Comte	5	7.171379618234629	80.51803089738156	lk	7.656438231451604	80.67470402810278	56.635176
14	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	1	-27.369139057758385	153.00882866231365	au	-33.90498368320718	151.21751124534686	746.642626
14	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	2	-18.83960529652176	-52.11720063301019	br	-29.281051320821856	-58.2249606356849	1315.606218
14	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	3	14.57841823120514	121.1819441207391	ph	8.475260208053445	124.63511620104886	775.854314
14	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	4	58.28690847782089	26.89865293036937	ee	59.238462679631645	27.37199261817459	109.271080
14	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	5	7.171379618234629	80.51803089738156	lk	8.029357982189774	80.56058083847982	95.518038
14	1	68f2e3307b1dd2467d0fc0f5	Etterima	1	-27.369139057758385	153.00882866231365	au	-26.645512036150425	151.89955040717388	136.201888
14	1	68f2e3307b1dd2467d0fc0f5	Etterima	2	-18.83960529652176	-52.11720063301019	br	-15.70583560163797	-49.28762020341373	460.066109
14	1	68f2e3307b1dd2467d0fc0f5	Etterima	3	14.57841823120514	121.1819441207391	ph	15.3115141767788	120.58195815668734	103.922076
14	1	68f2e3307b1dd2467d0fc0f5	Etterima	4	58.28690847782089	26.89865293036937	ee	58.6873107019642	25.99554682696974	68.827486
14	1	68f2e3307b1dd2467d0fc0f5	Etterima	5	7.171379618234629	80.51803089738156	lk	4.852324265442028	-74.68248084282612	16955.587956
14	1	677485108d7eb43c58f713b3	Master__Of__Kitten	1	-27.369139057758385	153.00882866231365	au	-13.580319571739967	131.73996982490897	2686.803095
14	1	677485108d7eb43c58f713b3	Master__Of__Kitten	2	-18.83960529652176	-52.11720063301019	br	-12.212637719539874	-55.645899326560254	828.085661
14	1	677485108d7eb43c58f713b3	Master__Of__Kitten	3	14.57841823120514	121.1819441207391	ph	10.615333439210488	123.26927795404086	495.458538
14	1	677485108d7eb43c58f713b3	Master__Of__Kitten	4	58.28690847782089	26.89865293036937	ee	58.69051114665436	25.77438064169151	79.266539
14	1	677485108d7eb43c58f713b3	Master__Of__Kitten	5	7.171379618234629	80.51803089738156	lk	7.655008416542248	80.71357258844213	57.938490
14	1	66c34181c361d9f3b9a03d9b	OG	1	-27.369139057758385	153.00882866231365	au	-35.37470292803278	149.59005871582386	947.308856
14	1	66c34181c361d9f3b9a03d9b	OG	2	-18.83960529652176	-52.11720063301019	br	-15.90915604263116	-49.719873520019334	413.380321
14	1	66c34181c361d9f3b9a03d9b	OG	3	14.57841823120514	121.1819441207391	ph	14.476151594239276	121.33788363810082	20.274567
14	1	66c34181c361d9f3b9a03d9b	OG	4	58.28690847782089	26.89865293036937	ee	59.00848380219668	25.382233990128366	118.883795
14	1	66c34181c361d9f3b9a03d9b	OG	5	7.171379618234629	80.51803089738156	lk	-1.3827028942926665	102.7871645903507	2647.461159
14	1	5e626d0512777c7a20431f1c	LordOozik	1	-27.369139057758385	153.00882866231365	au	-33.86127268648192	151.1005183265593	744.582509
14	1	5e626d0512777c7a20431f1c	LordOozik	2	-18.83960529652176	-52.11720063301019	br	-12.567742099003528	-39.81825897212331	1488.957511
14	1	5e626d0512777c7a20431f1c	LordOozik	3	14.57841823120514	121.1819441207391	ph	14.586273771835437	121.17589919510725	1.089111
14	1	5e626d0512777c7a20431f1c	LordOozik	4	58.28690847782089	26.89865293036937	ee	58.89136457050314	25.57902549878411	101.809584
14	1	5e626d0512777c7a20431f1c	LordOozik	5	7.171379618234629	80.51803089738156	lk	0.35250998965470376	113.82037325978764	3769.658815
14	1	5e42bdaa1e34a041f065f7ce	Racacax 0	1	-27.369139057758385	153.00882866231365	au	-36.880755525040975	174.76619099713244	2298.052421
14	1	5e42bdaa1e34a041f065f7ce	Racacax 0	2	-18.83960529652176	-52.11720063301019	br	-14.839623291515384	-42.87229396720732	1079.453602
14	1	5e42bdaa1e34a041f065f7ce	Racacax 0	3	14.57841823120514	121.1819441207391	ph	13.94932972171483	121.15939414341251	69.993649
14	1	5e42bdaa1e34a041f065f7ce	Racacax 0	4	58.28690847782089	26.89865293036937	ee	58.56095893946582	26.185578960019285	51.501117
14	1	5e42bdaa1e34a041f065f7ce	Racacax 0	5	7.171379618234629	80.51803089738156	lk	14.380493255184374	105.07336899125305	2796.915057
15	1	61f34541904c1e0001f465da	Comte	1	36.12498562152394	10.38254650130151	tn	36.34102800223746	10.158312944072057	31.330265
15	1	61f34541904c1e0001f465da	Comte	2	38.64790416980618	-76.64438330048596	us	39.11128687194139	-76.8498390561885	54.508663
15	1	61f34541904c1e0001f465da	Comte	3	43.48829679510315	-6.190388440710842	es	42.2249095068082	-2.8986388964647736	302.837167
15	1	61f34541904c1e0001f465da	Comte	4	-38.69726848237865	-62.43074340586847	ar	-31.47573884051701	-61.60679542733875	806.478125
15	1	61f34541904c1e0001f465da	Comte	5	33.87273623730306	35.53716676467376	lb	33.847618237889975	35.49384593898265	4.878675
15	1	677485108d7eb43c58f713b3	Master__Of__Kitten	1	36.12498562152394	10.38254650130151	tn	37.02610926494328	9.663767921721087	118.994133
15	1	677485108d7eb43c58f713b3	Master__Of__Kitten	2	38.64790416980618	-76.64438330048596	us	36.030859862264926	-85.55915025734664	839.678103
15	1	677485108d7eb43c58f713b3	Master__Of__Kitten	3	43.48829679510315	-6.190388440710842	es	40.868421577768125	-7.975692392018248	326.333766
15	1	677485108d7eb43c58f713b3	Master__Of__Kitten	4	-38.69726848237865	-62.43074340586847	ar	-35.010517162212665	-60.19723368526903	455.533589
15	1	677485108d7eb43c58f713b3	Master__Of__Kitten	5	33.87273623730306	35.53716676467376	lb	33.880833175983135	35.50585229296095	3.027854
15	1	5e42bdaa1e34a041f065f7ce	Racacax 0	1	36.12498562152394	10.38254650130151	tn	33.80360104394819	8.702457041705015	300.099742
15	1	5e42bdaa1e34a041f065f7ce	Racacax 0	2	38.64790416980618	-76.64438330048596	us	38.76856546109074	-76.91072238057829	26.722557
15	1	5e42bdaa1e34a041f065f7ce	Racacax 0	3	43.48829679510315	-6.190388440710842	es	43.63654404423269	25.409539493477922	2530.655456
15	1	5e42bdaa1e34a041f065f7ce	Racacax 0	4	-38.69726848237865	-62.43074340586847	ar	-32.704713063543664	-62.28356066179782	666.473979
15	1	5e42bdaa1e34a041f065f7ce	Racacax 0	5	33.87273623730306	35.53716676467376	lb	33.878763972302075	35.50221057838893	3.296003
15	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	1	36.12498562152394	10.38254650130151	tn	36.91729695768755	9.945612496904879	96.364931
15	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	2	38.64790416980618	-76.64438330048596	us	39.430797628454386	-77.42788910564585	110.259597
15	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	3	43.48829679510315	-6.190388440710842	es	44.66151223947011	10.277950319518219	1319.764106
15	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	4	-38.69726848237865	-62.43074340586847	ar	-7.38119264030519	-78.63654092405156	3842.602656
15	1	5eb9c2e197d6cf4bc8c17c07	Ca_Marsh	5	33.87273623730306	35.53716676467376	lb	33.87758127043629	35.50239272219089	3.255232
15	1	68f2e3307b1dd2467d0fc0f5	Etterima	1	36.12498562152394	10.38254650130151	tn	36.36578610400363	10.191622299255584	31.781967
15	1	68f2e3307b1dd2467d0fc0f5	Etterima	2	38.64790416980618	-76.64438330048596	us	39.28479729849543	-76.67722965461076	70.876195
15	1	68f2e3307b1dd2467d0fc0f5	Etterima	3	43.48829679510315	-6.190388440710842	es	44.34369803701251	11.600185883899247	1425.387484
15	1	68f2e3307b1dd2467d0fc0f5	Etterima	4	-38.69726848237865	-62.43074340586847	ar	21.211548096358268	-101.18910343095308	7789.486011
15	1	68f2e3307b1dd2467d0fc0f5	Etterima	5	33.87273623730306	35.53716676467376	lb	33.96232305784052	35.868414063997534	32.147883
15	1	5e626d0512777c7a20431f1c	LordOozik	1	36.12498562152394	10.38254650130151	tn	32.864593951443965	13.173050012379326	443.607475
15	1	5e626d0512777c7a20431f1c	LordOozik	2	38.64790416980618	-76.64438330048596	us	39.4895133651577	-76.84201337519711	95.125166
15	1	5e626d0512777c7a20431f1c	LordOozik	3	43.48829679510315	-6.190388440710842	es	45.363081170830895	21.742741543408787	2216.753097
15	1	5e626d0512777c7a20431f1c	LordOozik	4	-38.69726848237865	-62.43074340586847	ar	-35.19116076999944	-65.40528266596361	470.962695
15	1	5e626d0512777c7a20431f1c	LordOozik	5	33.87273623730306	35.53716676467376	lb	36.82041211103736	10.160800621545553	2317.865897
15	1	66c34181c361d9f3b9a03d9b	OG	1	36.12498562152394	10.38254650130151	tn	35.81708513110978	10.560090511898412	37.781586
15	1	66c34181c361d9f3b9a03d9b	OG	2	38.64790416980618	-76.64438330048596	us	38.9444386203868	-76.72354548075063	33.679257
15	1	66c34181c361d9f3b9a03d9b	OG	3	43.48829679510315	-6.190388440710842	es	46.003320384530824	15.17849166614583	1705.276461
15	1	66c34181c361d9f3b9a03d9b	OG	4	-38.69726848237865	-62.43074340586847	ar	-29.817389036458806	-59.74169995885762	1017.709928
15	1	66c34181c361d9f3b9a03d9b	OG	5	33.87273623730306	35.53716676467376	lb	14.719808137802994	-17.452536436073085	5706.216289
15	1	5e8fdfa9d51dd65c18f98403	Tbowfr	1	36.12498562152394	10.38254650130151	tn	25.03455289432544	55.39290913931404	4439.531798
15	1	5e8fdfa9d51dd65c18f98403	Tbowfr	2	38.64790416980618	-76.64438330048596	us	41.15271950077133	-76.4567513773415	278.982054
